End Time,Name,Device Action,Device Product,Device Vendor,Source Address,Source Port,Source Zone Name,Destination Address,Destination Port,Destination Zone Name
Jul 31 2013 09:04:41,IIS Envelope - Registry Mod. by IIS Process,Permitted,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:04:41,IIS Envelope - Registry Mod. by IIS Process,Permitted,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:09:36,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:09:36,IIS Envelope - Registry Mod. by IIS Process,Permitted,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:09:46,Access Protection - Prevent creation of new executable files in the Windows folder,Permitted,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:09:46,Access Protection - Prevent creation of new executable files in the Windows folder,Permitted,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:13:46,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.15.102,,AFRICOM 104.12.11-15.0,104.12.15.102,0,AFRICOM 104.12.11-15.0
Jul 31 2013 09:14:41,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:14:41,IIS Envelope - Registry Mod. by IIS Process,Permitted,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:14:41,IIS Envelope - Registry Mod. by IIS Process,Permitted,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:14:41,IIS Envelope - Registry Mod. by IIS Process,Permitted,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:14:42,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:16:56,Access Protection - Prevent programs registering as a service,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:16:56,Access Protection - Prevent programs registering to autorun,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:16:56,Access Protection - Prevent programs registering as a service,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:16:57,Access Protection - Prevent programs registering to autorun,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:16:57,Access Protection - Prevent programs registering as a service,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:16:57,Access Protection - Prevent programs registering to autorun,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:19:42,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:19:42,IIS Envelope - Registry Mod. by IIS Process,Permitted,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:19:42,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:20:57,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.13.101,,AFRICOM 104.12.11-15.0,104.12.13.101,0,AFRICOM 104.12.11-15.0
Jul 31 2013 09:24:12,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:24:12,Access Protection - Prevent creation of new executable files in the Windows folder,Permitted,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:24:12,Access Protection - Prevent creation of new executable files in the Windows folder,Permitted,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:24:12,Access Protection - Prevent creation of new executable files in the Windows folder,Permitted,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:24:12,Access Protection - Prevent creation of new executable files in the Windows folder,Permitted,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:24:12,Access Protection - Prevent creation of new executable files in the Windows folder,Permitted,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:24:22,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.14.102,,AFRICOM 104.12.11-15.0,104.12.14.102,0,AFRICOM 104.12.11-15.0
Jul 31 2013 09:29:07,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:29:52,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.13.103,,AFRICOM 104.12.11-15.0,104.12.13.103,0,AFRICOM 104.12.11-15.0
Jul 31 2013 09:34:07,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:34:57,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.13.106,,AFRICOM 104.12.11-15.0,104.12.13.106,0,AFRICOM 104.12.11-15.0
Jul 31 2013 09:39:07,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:39:41,HOST LAST SEEN,,Sourcefire Management Console eStreamer,Sourcefire,,,,104.12.90.1,,Stuttgart IPN 104.12.90.0
Jul 31 2013 09:44:07,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:49:07,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:51:17,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.14.104,,AFRICOM 104.12.11-15.0,104.12.14.104,0,AFRICOM 104.12.11-15.0
Jul 31 2013 09:54:07,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:59:12,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 09:59:42,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.11.104,,AFRICOM 104.12.11-15.0,104.12.11.104,0,AFRICOM 104.12.11-15.0
Jul 31 2013 09:59:42,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.11.104,,AFRICOM 104.12.11-15.0,104.12.11.104,0,AFRICOM 104.12.11-15.0
Jul 31 2013 09:59:52,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.12.108,,AFRICOM 104.12.11-15.0,104.12.12.108,0,AFRICOM 104.12.11-15.0
Jul 31 2013 09:59:52,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.12.108,,AFRICOM 104.12.11-15.0,104.12.12.108,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:00:42,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.12.105,,AFRICOM 104.12.11-15.0,104.12.12.105,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:00:42,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.12.105,,AFRICOM 104.12.11-15.0,104.12.12.105,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:01:12,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.11.102,,AFRICOM 104.12.11-15.0,104.12.11.102,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:01:12,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.11.102,,AFRICOM 104.12.11-15.0,104.12.11.102,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:01:22,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.11.101,,AFRICOM 104.12.11-15.0,104.12.11.101,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:01:22,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.11.101,,AFRICOM 104.12.11-15.0,104.12.11.101,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:02:47,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.12.102,,AFRICOM 104.12.11-15.0,104.12.12.102,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:02:47,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.12.102,,AFRICOM 104.12.11-15.0,104.12.12.102,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:04:02,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.11.109,,AFRICOM 104.12.11-15.0,104.12.11.109,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:04:03,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.11.109,,AFRICOM 104.12.11-15.0,104.12.11.109,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:04:07,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.12.107,,AFRICOM 104.12.11-15.0,104.12.12.107,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:04:08,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.12.107,,AFRICOM 104.12.11-15.0,104.12.12.107,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:04:12,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 10:04:12,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.12.106,,AFRICOM 104.12.11-15.0,104.12.12.106,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:04:13,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.12.106,,AFRICOM 104.12.11-15.0,104.12.12.106,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:05:07,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.11.108,,AFRICOM 104.12.11-15.0,104.12.11.108,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:05:07,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.11.108,,AFRICOM 104.12.11-15.0,104.12.11.108,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:05:12,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.13.105,,AFRICOM 104.12.11-15.0,104.12.13.105,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:05:42,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.12.104,,AFRICOM 104.12.11-15.0,104.12.12.104,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:05:42,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.12.104,,AFRICOM 104.12.11-15.0,104.12.12.104,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:05:57,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.11.105,,AFRICOM 104.12.11-15.0,104.12.11.105,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:05:57,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.11.105,,AFRICOM 104.12.11-15.0,104.12.11.105,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:05:58,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.12.101,,AFRICOM 104.12.11-15.0,104.12.12.101,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:05:58,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.12.101,,AFRICOM 104.12.11-15.0,104.12.12.101,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:08:28,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.11.100,,AFRICOM 104.12.11-15.0,104.12.11.100,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:08:28,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.11.100,,AFRICOM 104.12.11-15.0,104.12.11.100,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:08:38,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.11.107,,AFRICOM 104.12.11-15.0,104.12.11.107,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:08:38,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.11.107,,AFRICOM 104.12.11-15.0,104.12.11.107,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:08:48,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.11.106,,AFRICOM 104.12.11-15.0,104.12.11.106,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:08:48,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.11.106,,AFRICOM 104.12.11-15.0,104.12.11.106,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:09:13,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 10:09:18,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.12.109,,AFRICOM 104.12.11-15.0,104.12.12.109,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:09:18,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.12.109,,AFRICOM 104.12.11-15.0,104.12.12.109,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:09:23,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.11.103,,AFRICOM 104.12.11-15.0,104.12.11.103,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:09:23,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.11.103,,AFRICOM 104.12.11-15.0,104.12.11.103,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:09:58,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.12.103,,AFRICOM 104.12.11-15.0,104.12.12.103,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:09:58,Suspicious Communication From Attacked Target,,ArcSight,ArcSight,104.12.12.103,,AFRICOM 104.12.11-15.0,104.12.12.103,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:09:58,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.12.103,,AFRICOM 104.12.11-15.0,104.12.12.103,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:11:53,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.15.103,,AFRICOM 104.12.11-15.0,104.12.15.103,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:14:13,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 10:14:13,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 10:19:18,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 10:19:18,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 10:24:18,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 10:29:43,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 10:31:33,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.14.101,,AFRICOM 104.12.11-15.0,104.12.14.101,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:34:23,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.13.102,,AFRICOM 104.12.11-15.0,104.12.13.102,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:34:23,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 10:36:43,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.15.101,,AFRICOM 104.12.11-15.0,104.12.15.101,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:39:39,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 10:41:04,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.15.106,,AFRICOM 104.12.11-15.0,104.12.15.106,0,AFRICOM 104.12.11-15.0
Jul 31 2013 10:44:24,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 10:49:29,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 10:50:29,HOST LAST SEEN,,Sourcefire Management Console eStreamer,Sourcefire,,,,104.12.90.1,,Stuttgart IPN 104.12.90.0
Jul 31 2013 10:54:44,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 10:59:29,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 11:04:29,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 11:05:09,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.15.102,,AFRICOM 104.12.11-15.0,104.12.15.102,0,AFRICOM 104.12.11-15.0
Jul 31 2013 11:05:59,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.13.101,,AFRICOM 104.12.11-15.0,104.12.13.101,0,AFRICOM 104.12.11-15.0
Jul 31 2013 11:07:04,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.13.106,,AFRICOM 104.12.11-15.0,104.12.13.106,0,AFRICOM 104.12.11-15.0
Jul 31 2013 11:09:39,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 11:09:54,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.13.103,,AFRICOM 104.12.11-15.0,104.12.13.103,0,AFRICOM 104.12.11-15.0
Jul 31 2013 11:14:34,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 11:19:34,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 11:19:34,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 11:23:15,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.14.104,,AFRICOM 104.12.11-15.0,104.12.14.104,0,AFRICOM 104.12.11-15.0
Jul 31 2013 11:29:05,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.14.102,,AFRICOM 104.12.11-15.0,104.12.14.102,0,AFRICOM 104.12.11-15.0
Jul 31 2013 11:29:40,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 11:29:40,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 11:34:40,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 11:34:40,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 11:39:45,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 11:39:45,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 11:44:55,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 11:50:00,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 11:50:29,HOST LAST SEEN,,Sourcefire Management Console eStreamer,Sourcefire,,,,104.12.90.1,,Stuttgart IPN 104.12.90.0
Jul 31 2013 11:55:15,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 11:55:50,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.15.103,,AFRICOM 104.12.11-15.0,104.12.15.103,0,AFRICOM 104.12.11-15.0
Jul 31 2013 11:59:15,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.13.105,,AFRICOM 104.12.11-15.0,104.12.13.105,0,AFRICOM 104.12.11-15.0
Jul 31 2013 12:00:10,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 12:04:46,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.14.101,,AFRICOM 104.12.11-15.0,104.12.14.101,0,AFRICOM 104.12.11-15.0
Jul 31 2013 12:05:01,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 31 2013 12:10:06,IIS Envelope - File Execution by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
